song_cluster_id,grouping_key,mood_party,mood_aggressive,mood_happy,mood_sad,mood_relaxed,genre_ros,timbre,bpm,danceability,submission_offset,tuning_frequency,tuning_equal_tempered_deviation,lyrics_text,作詞,作曲,製作,編曲,track_name,duration_ms,artist_credit,album_title,release_date,release_group_mbid,release_group_mbid.1,ai_theme,ai_sentiment,ai_notes,recording_mbid,recording_mbid.1,super_theme,recording_duration_ms,artist_credit_name,isrcs,release_mbids,work_titles,work_mbids,videoId,url,viewCount,likeCount,commentCount,publishedAt,description,tags,categoryId,yt_duration,track_id,popularity,normalized_key,combined_key,consolidated_album_title,release_year
10,041a90e4-4585-41b9-897c-2949bc373983 | 173aa4df-87f5-4421-9579-954fd3bc422e | 689aa4e6-ebf4-4399-af31-3865dbf7df26 | 别怕我伤心||弦歌有你 | 别怕我伤心||永恒金曲 影音典藏精选 | 别怕我伤心||眼中的念旧,,,,,,,,,,,,,"好久沒有妳的信 好久沒有人陪我談心
懷念妳柔情似水的眼睛 是我天空最美麗的星星
異鄉的午夜特別冷清 一個男人和一顆熱切的心
不知在遠方的妳 是否 能感應
我從來不敢給妳任何諾言 是因為我知道我們太年輕
妳追求的是一種浪漫 感覺 還是那不必負責任的熱情
心中的話到現在才對妳表明 不知道妳是否會因此而清醒
讓身在遠方的我 不必 為妳擔心
一顆愛 妳的心 時時刻刻為妳轉不停
我的愛 也曾經 深深溫暖妳的心靈
妳和他 之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心
好久沒有妳的信 好久沒有人陪我談心
懷念妳柔情似水的眼睛 是我天空最美麗的星星
異鄉的午夜特別冷清 一個男人和一顆熱切的心
不知在遠方的妳 是否 能感應
我從來不敢給妳任何諾言 是因為我知道我們太年輕
妳追求的是一種浪漫 感覺 還是那不必負責任的熱情
心中的話到現在才對妳表明 不知道妳是否會因此而清醒
讓身在遠方的我 不必 為妳擔心
一顆愛 妳的心 時時刻刻為妳轉不停
我的愛 也曾經 深深溫暖妳的心靈
妳和他 之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心
一顆愛 妳的心 時時刻刻為妳轉不停
我的愛 也曾經 深深溫暖妳的心靈
妳和他 之間 是否已經有了真感情
別隱瞞 對我說 別怕我傷心",李宗盛     作曲：李宗盛,,,,别怕我伤心,286386.0 | 287933.0 | 323080.0,張信哲,弦歌有你 | 永恒金曲 影音典藏精选 | 眼中的念旧,,176ca663-2f30-45a5-b51c-8e531779ee7e | 6468f778-de86-4781-b53f-2f6bde3644d5 | ae186b79-e3f2-441d-8bc3-8a899af27578,176ca663-2f30-45a5-b51c-8e531779ee7e | 6468f778-de86-4781-b53f-2f6bde3644d5 | ae186b79-e3f2-441d-8bc3-8a899af27578,遠距離的愛情焦慮、對逝去溫情的懷念，以及面對情感變故時對真相的懇求。,憂鬱、懷舊、深沉的焦慮與故作堅強的脆弱感。,歌詞描繪了一個身處異鄉的男人，在孤寂午夜中對遠方戀人的深切思念與不安。敘事線從懷念過往的溫情（柔情似水的眼睛）轉向對現狀的質疑（妳和他 之間 是否已經有了真感情）。敘事者首先反思了自己過去因年輕而不敢給予承諾的猶豫，隨後將情感推向高潮。歌詞的精髓在於核心的懇求「別隱瞞 對我說 別怕我傷心」，這展現了敘事者極高的情感成熟度：他寧願承受真相的痛苦，也不願活在不確定的猜疑中。這種直面傷痛的姿態，使歌曲的情緒雖然悲傷，卻充滿了自省與真誠。由於缺乏音訊數據，無法判斷音樂調性是否與歌詞的憂鬱感相互增強或矛盾，但從歌詞結構來看，這是一首情感層次豐富且極具穿透力的悲情告白，完美契合張信哲擅長詮釋的苦戀主題。,041a90e4-4585-41b9-897c-2949bc373983 | 173aa4df-87f5-4421-9579-954fd3bc422e | 689aa4e6-ebf4-4399-af31-3865dbf7df26,,Love_Loss,286386.0 | 287933.0 | 323080.0,張信哲,,5a372934-5370-4c7b-9443-629b69c96002 | d89ebf36-6009-491b-aa7b-426bc3512eb3 | db27ce28-761e-487e-8e83-f9a70b5188d3,別怕我傷心,acbe87c6-524b-4ca4-af1f-2531fe1a76de,,,,,,,,,,,,,别怕我伤心,,眼中的念旧,2012
11,047d5eaf-d071-422c-a205-fe4a803776a2 | 多心 (Remix)|| | 多心 (Remix)||到處留情 | 多心 (remix)||到處留情,not_party,not_aggressive,not_happy,sad,relaxed,pop,bright,,not_danceable,0.0,440.5085754,0.01131991949,,,,,,多心 (Remix) | 多心 (remix),221333,張信哲,"到處留情 | 到處留情 | 到處留情, 到處留情",,555009eb-f52b-35c8-adc5-5f013ecc8828,555009eb-f52b-35c8-adc5-5f013ecc8828,,,,047d5eaf-d071-422c-a205-fe4a803776a2,,,221333,張信哲,,"137662fc-2dff-4101-9bc7-c32368bcf92a, 424e8f3c-6e36-3439-80ce-9b3dd4a4fb7c",,,q8t1tiShpjY,https://www.youtube.com/watch?v=q8t1tiShpjY,1101,6,0,2022-03-16T01:44:48Z,"Provided to YouTube by YOYOROCK

多心 (Remix) · 張信哲

到處留情

℗ 潮水音樂有限公司

Released on: 1999-07-12

Auto-generated by YouTube.","張信哲,到處留情,多心 (Remix)",10.0,PT3M42S,67QfbqnoPva7PpAD8PSZjL,2,多心remix,D major,到處留情,1998
12,049f52f3-267e-4b85-a9c9-ea37d57c93fa | 095874f4-59f7-44a2-8fb1-4d1350dbbb9b | 70bd08ed-c80b-438c-8707-24b2a80dbeb7 | 信仰|| | 信仰||信仰 | 信仰||從開始到現在 (2002情歌大全集) | 信仰||眼中的念旧,,,,,,,,,,,,,,,,,,信仰,250000.0 | 252480.0,張信哲,"信仰 | 信仰, 從開始到現在, 情歌精選 | 從開始到現在, 信仰, 情歌精選 | 弦歌有你 | 從開始到現在 (2002情歌大全集) | 眼中的念旧",,76787f5a-71de-3679-8f8d-54b725f73760 | ae186b79-e3f2-441d-8bc3-8a899af27578,76787f5a-71de-3679-8f8d-54b725f73760 | ae186b79-e3f2-441d-8bc3-8a899af27578,,,,049f52f3-267e-4b85-a9c9-ea37d57c93fa | 095874f4-59f7-44a2-8fb1-4d1350dbbb9b | 70bd08ed-c80b-438c-8707-24b2a80dbeb7,,,250000.0 | 252480.0 | 338000.0,張信哲,,"5a372934-5370-4c7b-9443-629b69c96002 | a5d50e91-c7b6-435a-8beb-af6b8bf42b44, b46df7d1-964c-47ff-89db-48ccab83765e, 0906972a-5d34-42d3-b602-fa30ddb5414c | b46df7d1-964c-47ff-89db-48ccab83765e, a5d50e91-c7b6-435a-8beb-af6b8bf42b44, 0906972a-5d34-42d3-b602-fa30ddb5414c | db27ce28-761e-487e-8e83-f9a70b5188d3",,,4ibiGz2Em9I | y-7K8iwy_9o,https://www.youtube.com/watch?v=4ibiGz2Em9I | https://www.youtube.com/watch?v=y-7K8iwy_9o,1728785.0 | 45591.0,6198.0 | 99.0,0,2017-07-10T08:38:57Z | 2020-06-09T02:55:15Z,"Provided to YouTube by YOYOROCK

信仰 · 張信哲

信仰

℗ 潮水音樂有限公司

Released on: 2000-05-31

Auto-generated by YouTube. | Provided to YouTube by YOYOROCK

信仰 · 張信哲

從開始到現在 (2002情歌大全集)

℗ 潮水音樂有限公司

Released on: 2002-06-21

Auto-generated by YouTube.","張信哲,信仰 | 張信哲,從開始到現在 (2002情歌大全集),信仰",10.0,PT4M13S | PT4M16S,0PYAqY1dR1QBszIZCTl2va | 63N9xY1AFSk48NxUDbtkJF,18.0 | 47.0,信仰,,眼中的念旧,2012
13,04ca5af5-d74c-4bda-80d4-f68ed651ff5c | 愛你沒錯|| | 愛你沒錯||還愛,,,,,,,,,,,,,"愛 是否充滿誘惑
是否讓人沉默
是否藏在心底某個角落
我 不敢亂說出口
不敢輕易觸摸
不敢怪你冷落
害怕花飄落
害怕雨墜落
害怕竹亭落
有人在等我
愛上一個人
我們都沒有錯
只是走了不同的
一個分岔路口
如果從此雙手
不能再和你緊緊相握
就讓我再擁抱一秒鐘
愛上一個人
我們都沒有錯
只是不能一直陪著你
走到最後
如果我的心痛
全世界沒有一個人懂
我也不後悔曾經愛過
愛 是否充滿誘惑
是否讓人沉默
是否藏在心底某個角落
我 不敢亂說出口
不敢輕易觸摸
不敢怪你冷落
害怕花飄落
害怕雨墜落
害怕竹亭落
有人在等我
愛上一個人
我們都沒有錯
只是走了不同的
一個分岔路口
如果從此雙手
不能再和你緊緊相握
就讓我再擁抱一秒鐘
愛上一個人
我們都沒有錯
只是不能一直陪著你
走到最後
如果我的心痛
全世界沒有一個人懂
我也不後悔曾經愛過
我也不後悔曾經愛過",代岳東     作曲：曾締 譚旋,,,,愛你沒錯,256600,張信哲,還愛,,30d1b4e5-75c1-4962-a2b4-e78177ed817b,30d1b4e5-75c1-4962-a2b4-e78177ed817b,無悔的愛與和平的分手，將分離歸因於命運的分岔路口而非過錯。,憂鬱中帶有堅定的釋懷與自我安慰。,歌詞展現了張信哲情歌中常見的「理性化」處理方式：雖然關係終結帶來心痛，但通過宣告「愛上一個人，我們都沒有錯」，將分手的責任歸咎於客觀的「分岔路口」，從而實現情感上的昇華與釋懷。副歌的重複強調了這種無悔的堅定，即使心痛無人能懂，也不後悔曾經愛過。歌詞前段的「害怕」系列意象（花飄落、雨墜落）營造了脆弱與不安的氛圍，與副歌的成熟接受形成對比。由於缺乏音訊數據，無法判斷其調性是否增強歌詞的憂鬱感，但從歌詞結構來看，這應是一首以克制和細膩的方式處理深層痛苦的療癒系情歌。,04ca5af5-d74c-4bda-80d4-f68ed651ff5c,,Love_Loss,256600,張信哲,,023095b9-d902-4fd8-ae9d-2b7068a3f2fc,,,buz76-1RNS8 | sicqwO0Ir78,https://www.youtube.com/watch?v=buz76-1RNS8 | https://www.youtube.com/watch?v=sicqwO0Ir78,102843.0 | 42037.0,260.0 | 322.0,0,2017-07-10T04:06:58Z | 2024-01-05T06:29:34Z,"Provided to YouTube by TAIHE MUSIC GROUP

愛你沒錯 · 張信哲

電視劇《古劍奇譚》

℗ 2014 上海希瓜音樂制作有限公司

Released on: 2014-12-08

Lyricist: 代嶽東
Composer: 曾締
Composer: 譚旋

Auto-generated by YouTube. | Provided to YouTube by YOYOROCK

愛你沒錯 · 張信哲

還愛

℗ 潮水音樂有限公司

Released on: 2015-02-11

Auto-generated by YouTube.","張信哲,還愛,愛你沒錯 | 張信哲,電視劇《古劍奇譚》,愛你沒錯",10.0,PT4M16S | PT4M17S,1Rg0HeTxAfXbtT9TqmftbF,29,愛你沒錯,,還愛,2015
14,050aefd4-de04-4abd-b073-a7c3fe1392a4 | 1af77bd5-c865-4fa4-9a35-0045f65f57aa | 8d0e05fe-b669-48b3-afcd-b74588f2a9c8 | 9da5483a-0d2d-47f0-8fe6-271c59a505b7 | b5db30eb-2e2c-4509-ac9e-6eeee1a9cd9c | 有一點動心|| | 有一點動心||永恆金曲 影音典藏精選 | 有一點動心||精選 | 有一點動心||絕對收藏張信哲,,,,,,,,,,,,,"我和妳 男和女 都逃不過愛情
誰願意 有勇氣 不顧一切付出真心
你說的 不只你 還包括我自己
該不該再繼續 該不該有回應
讓愛一步一步靠近
我對妳有一點動心 卻如此害怕看妳的眼睛
有那麼一點點動心 一點點遲疑
不敢相信我的情不自禁
我對你有一點動心 不知結果是悲傷還是喜
有那麼一點點動心 一點點遲疑
害怕愛過以後還要失去
難以抗拒 Oh ~ 人最怕就是動了情
雖然不想不看也不聽 卻陷入愛裡
我和妳 男和女 都逃不過愛情
誰願意 有勇氣 不顧一切付出真心
你說的 不只你 還包括我自己
該不該再繼續 該不該有回應
讓愛一步一步靠近
我對妳有一點動心 (有一點動心)
卻如此害怕看妳的眼睛
有那麼一點點動心 一點點遲疑
不敢相信我的情不自禁
我對你有一點動心 (有一點動心)
不知結果是悲傷還是喜
有那麼一點點動心 一點點遲疑
害怕愛過以後還要失去
難以抗拒 Oh ~ 人最怕就是動了情
雖然不想不看也不聽 卻陷入愛裡
我和你 男和女 都逃不過愛情
也許應該放心 讓愛一步步靠近 | 男：我和你 男和女 都逃不過∼愛情
誰願意 有勇氣 不顧一切付出真心
女：你說的 不只你 還包括我∼自己
該不該再繼續 該不該有回應 讓愛一步一步靠近
男：我對你有一點動心 卻如此害怕看你的眼睛
有那麼一點點動心 一點點遲疑 不敢相信我的情不自禁
女：我對你有一點動心 不知結果是悲傷還是喜
有那麼一點點動心 一點點遲疑 害怕愛過以後還要失去
合：難以抗拒 Oh 人最怕就是動了情
雖然 不想不看也不聽 卻陷入愛裡
男：我和你 男和女 都逃不過∼愛情
誰願意 有勇氣 不顧一切付出真心
女：你說的 不只你 還包括我∼自己
該不該再繼續 該不該有回應 讓愛一步一步靠近
男：我對你有一點動心 卻如此害怕看你的眼睛
有那麼一點點動心 一點點遲疑 不敢相信我的情不自禁
女：我對你有一點動心 不知結果是悲傷還是喜
有那麼一點點動心 一點點遲疑 害怕愛過以後還要失去
合：難以抗拒 Oh 人最怕就是動了情
雖然 不想不看也不聽 卻陷入愛裡
合：我和你 男和女 都逃不過愛情
也許應該放心 讓愛一步步靠近",厲曼婷     作曲：曹俊鴻,,,,有一點動心,,張信哲,"就懂了 | 弦歌有你 | 新城容我信愛一唱傾情音樂會 | 永恆金曲 影音典藏精選 | 等待, 等待, 絕對想念, 精選, 情歌精選, 男女情歌對唱 冠軍全紀錄, 男女情歌對唱 冠軍全紀錄 Greatest Duets: A Love Songs Collection, 絕對收藏 ★2★, 絕對收藏2 | 精選 | 絕對收藏張信哲",,2280247a-fab8-45b8-8d8f-f15d2fe05f5f,2280247a-fab8-45b8-8d8f-f15d2fe05f5f,愛情萌芽期的猶豫與試探 (Hesitation and testing during the budding stage of romance) | 戀愛初期的心動與掙扎，以及對情感風險的恐懼。,忐忑不安、矛盾、含蓄的期待。 | 甜蜜的忐忑不安 (Sweet apprehension) 與 內心掙扎,歌詞精準捕捉了愛情萌芽時的複雜心態，即「動心」的甜蜜衝動與「遲疑」的自我保護之間的拉扯。這種對立情緒（情不自禁 vs. 害怕失去）構成了戲劇張力。作為一首著名的對唱歌曲，歌詞中的對話式結構（如「你說的 不只你 還包括我自己」）強烈地暗示了兩人關係的相互試探與最終的共同決定「讓愛一步一步靠近」。歌詞透過反覆強調「一點點動心，一點點遲疑」，成功地將戀愛初期既期待又怕受傷害的脆弱感表現得淋漓盡致。儘管缺乏音訊數據，但歌詞的起伏和情感的層次感，預示著旋律應當是相互增強 (reinforcing) 這種溫柔且帶有不確定性的情緒。 | 這首歌作為經典對唱曲，其結構完美體現了歌詞的主題。歌詞透過男女對話，細膩地描繪了雙方在萌生愛意時，既情不自禁又充滿顧慮的矛盾心理。男方表達了對「付出真心」的猶豫和對眼神接觸的害怕，女方則憂慮「愛過以後還要失去」的結果。重複的「有一點動心，一點點遲疑」是核心意象，強調了情感的微妙和漸進性。這種對話式的歌詞設計，天然地增強了主題的真實感和普遍性。最終，合唱部分以「難以抗拒」和「也許應該放心」收尾，暗示了掙扎後的順從與接受。由於缺乏音訊數據，無法直接評論調性，但從歌詞的猶豫和甜蜜並存的性質判斷，預期音樂會是溫柔且略帶感傷的，以強化這種既期待又怕受傷害的情緒。,050aefd4-de04-4abd-b073-a7c3fe1392a4 | 1af77bd5-c865-4fa4-9a35-0045f65f57aa | 8d0e05fe-b669-48b3-afcd-b74588f2a9c8 | 9da5483a-0d2d-47f0-8fe6-271c59a505b7 | b5db30eb-2e2c-4509-ac9e-6eeee1a9cd9c,,Love_Loss,223000.0 | 230053.0 | 237000.0 | 311000.0,張信哲 | 張信哲 & 容祖兒 | 張信哲 & 泳兒 | 張信哲 / 劉嘉玲 | 張信哲 feat. 任素汐,,"a3bb3fe2-f41f-4915-b841-9baca0f31088 | b4e80ee6-967d-445b-a0d5-ec437ca75b85 | cbf9d898-28e5-479b-8da8-e45a4614debe | db27ce28-761e-487e-8e83-f9a70b5188d3 | f12bbcfc-8f8b-3a31-ac30-453b0bfb77d2, 5c792ae8-3682-413e-b97a-d56808d08652, 74f78510-4de5-4ad6-9c1c-8697db83fac5, b9ce99ea-df13-4613-99ec-8927829b07d5, 0906972a-5d34-42d3-b602-fa30ddb5414c, 8313ae66-b989-48bb-9978-06a39ebd6113, a4857f74-d0e0-4ff6-9195-33a9b45c7646, 83bccefc-6a9e-4a22-bb8a-59ae3514d679, 89b6aec0-b71d-462b-a530-043a1c2c8c28",有一點動心,8cc9c83d-fa22-4194-8b53-49263fff7fe5,0Lbo_lOEnFA,https://www.youtube.com/watch?v=0Lbo_lOEnFA,455631,1490,0,2022-03-16T01:48:35Z,"Provided to YouTube by YOYOROCK

有一點動心 · 張信哲

絕對收藏 張信哲

℗ 潮水音樂有限公司

Released on: 2007-12-11

Auto-generated by YouTube.","張信哲,絕對收藏 張信哲,有一點動心",10.0,PT3M52S,1WHfB1n5vcuPKtAzsCCKHH | 20C5OCwctOMqQkWh866Osn,40.0 | 43.0,有一點動心,,永恆金曲 影音典藏精選,
15,052e9b73-5db4-4614-af53-dccfca4148a5 | 这世的名字||属于,,,,,,,,,,,,,"能不能記得我
能不能記得我這世的名字啊
是那次億萬年前冰河之下
是某次剛好兩個細胞碰撞後的演化
再幾次文明喧嘩又崩塌
無數次被沖刷 再被宇宙記下
我曾在美洲高原騎著烈馬
你也曾在遙遠的南亞山丘守著高塔
那時也望向同一個月亮
不曾相知對方 哪裡是我的家
在某個晴朗夏夜閃爍的星是你嗎
在某場暴雨之中那道閃電是你嗎
如果我們還能再見的話
能不能記得我
能不能記得我這世的名字啊
若再遇見的話
能再遇見的話 會認得出我嗎
哪怕是一次擦肩 一次回望 一次天涯
要記得尋著那條回家的路 開著鮮花
請你要一定記得我
要一定記得我 這世的名字啊
親愛的 再見吧 也等著你回家
我曾在美洲高原騎著烈馬
你也曾在遙遠的南亞山丘守著高塔
那時也望向同一個月亮
不曾相知對方 哪裡是我的家
在某個晴朗夏夜閃爍的星是你嗎
在某場暴雨之中那道閃電是你嗎
如果我們還能再見的話
能不能記得我
能不能記得我這世的名字啊
若再遇見的話
能再遇見的話 會認得出我嗎
哪怕是一次擦肩 一次回望 一次天涯
要記得尋著那條回家的路 開著鮮花
請你要一定記得我
要一定記得我 這世的名字啊
親愛的 再見吧 也等著你回家
請一定記得我
要一定記得我 這世的名字啊
若再遇見的話
能再遇見的話 會認得出我嗎
哪怕是一次擦肩 一次回望 一次天涯
要記得尋著那條回家的路 開著鮮花
請你要一定記得我
要一定記得我 這世的名字啊
親愛的 再見吧 也等著你回家
能不能記得我 能不能記得我",唐漢霄,唐漢霄,,,这世的名字,272840,張信哲,属于,,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,67e4b0bf-3d15-4ada-a759-f0f0b7628f5d,跨越時空的輪迴記憶與對永恆愛戀的追尋,深刻的反思、對宿命連結的期盼與略帶焦慮的懇求,歌詞展現了極為宏大的敘事結構，將個人的情感與億萬年的宇宙演化、文明興衰並置。從『億萬年前冰河之下』到『這世的名字啊』，這種巨大的時間跨度使得『記得我』的懇求不僅是戀人之間的承諾，更是一種對身份和存在意義的追問。歌詞中運用了對比意象（美洲高原/南亞山丘，閃爍的星/暴雨閃電），強調了緣分的無處不在與難以捉摸。雖然缺乏音訊數據，但從歌詞重複且充滿張力的詢問語氣判斷，預期歌曲的旋律將是深沉且極具情緒渲染力的，旨在強化這種超越現世的、尋找『回家之路』的宿命感。,052e9b73-5db4-4614-af53-dccfca4148a5,,Love_Loss,272840,張信哲,,39526b06-d038-45e5-a6f5-f8b004f8362e,,,,,,,,,,,,,,,这世的名字,,属于,2025
16,05e1af9f-2d76-40ef-a724-9bea288e64c2,,,,,,,,,,,,,,,,,,一生不捨棄,,,"深情 | 深情, 深情",,,,,,,05e1af9f-2d76-40ef-a724-9bea288e64c2,,,285000,張信哲,,"5c9fb70e-c938-4d6a-8947-f88c060f2f7d, f27ca6f5-7b2c-4fab-a58f-bab573733454 | f27ca6f5-7b2c-4fab-a58f-bab573733454, 5c9fb70e-c938-4d6a-8947-f88c060f2f7d",,,,,,,,,,,,,,,一生不捨棄,,深情,1996
17,062662d1-715b-4000-b719-d0c4662465d2 | 追||,,,,,,,,,,,,,,,,,,追,,,新城容我信愛一唱傾情音樂會,,,,,,,062662d1-715b-4000-b719-d0c4662465d2,,,230586,張信哲,,b4e80ee6-967d-445b-a0d5-ec437ca75b85,追,d4fe244d-6ff6-420c-8aca-37b9dcd2c8ff,J_xNP-22V5Y,https://www.youtube.com/watch?v=J_xNP-22V5Y,5155,30,0,2015-01-29T13:00:35Z,"Provided to YouTube by Emperor Entertainment Group

追 · 張信哲

新城容我信愛一唱傾情音樂會 2CD

Released on: 2005-06-22

Auto-generated by YouTube.","張信哲,新城容我信愛一唱傾情音樂會,2CD,追",10.0,PT3M51S,,,追,,新城容我信愛一唱傾情音樂會,2005
18,065922c3-ae69-4e21-a84f-20a168732440 | 1e10fe96-efb5-424b-a95a-f2abb25fbeaf | 203a87a0-49ec-44da-a545-d30ed3a9ab6e | fa6166f8-e743-418b-9ac7-f77ef87556ae | 白月光|| | 白月光||下 一個永遠 | 白月光||下一個永遠 | 白月光||眼中的念旧 | 白月光||絕對收藏 張信哲 | 白月光||絕對收藏張信哲,not_party,not_aggressive,not_happy,sad,relaxed,rhy,dark,,not_danceable,0.0,434.1931152,0.2345738411,"白月光 心裡某個地方
那麼亮 卻那麼冰涼
每個人 都有一段悲傷
想隱藏 卻欲蓋彌彰
白月光 照天涯的兩端
在心上 卻不在身旁
擦不乾 你當時的淚光
路太長 追不回原諒
你是我 不能言說的傷
想遺忘 又忍不住回想
像流亡 一路跌跌撞撞
你的綑綁 無法釋放
白月光 照天涯的兩端
越圓滿 越覺得孤單
擦不乾 回憶裡的淚光
路太長 怎麼補償
你是我 不能言說的傷
想遺忘 又忍不住回想
像流亡 一路跌跌撞撞
你的綑綁 無法釋放
白月光 心裡某個地方
那麼亮 卻那麼冰涼
每個人 都有一段悲傷
想隱藏 卻在生長 | 白月光 心裡某個地方 那麼亮 卻那麼冰涼
每個人 都有一段悲傷 想隱藏 卻欲蓋彌彰
白月光 照天涯的兩端 在心上 卻不在身旁
擦不乾 你當時的淚光 路太長 追不回原諒
你是我 不能言說的傷 想遺忘 又忍不住回想
像流亡 一路跌跌撞撞 你的綑綁 無法釋放
白月光 照天涯的兩端 越圓滿 越覺得孤單
擦不乾 回憶裡的淚光 路太長 怎麼補償
你是我 不能言說的傷 想遺忘 又忍不住回想
像流亡 一路跌跌撞撞 你的綑綁 無法釋放
白月光 心裡某個地方 那麼亮 卻那麼冰涼
每個人 都有一段悲傷 想隱藏 卻在生長
《吟唱》

---

白月光 心裡某個地方
那麼亮 卻那麼冰涼
每個人 都有一段悲傷
想隱藏 卻欲蓋彌彰
白月光 照天涯的兩端
在心上 卻不在身旁
擦不乾 你當時的淚光
路太長 追不回原諒
你是我 不能言說的傷
想遺忘 又忍不住回想
像流亡 一路跌跌撞撞
你的綑綁 無法釋放
白月光 照天涯的兩端
越圓滿 越覺得孤單
擦不乾 回憶裡的淚光
路太長 怎麼補償
你是我 不能言說的傷
想遺忘 又忍不住回想
像流亡 一路跌跌撞撞
你的綑綁 無法釋放
白月光 心裡某個地方
那麼亮 卻那麼冰涼
每個人 都有一段悲傷
想隱藏 卻在生長",李焯雄     作曲：松本俊明 | 李焯雄     作曲：松本良俊 編曲：Terence Teo,,,,白月光,266066.0 | 267000.0,張信哲,"下 一個永遠 | 下一個永遠 | 下一個永遠, 情歌精選, 絕對收藏 ★2★ | 下一個永遠, 絕對收藏 ★2★, 情歌精選 | 弦歌有你 | 眼中的念旧 | 絕對收藏 張信哲 | 絕對收藏張信哲 | 群星靓点屋",,73b037dc-b4ad-350c-9bd1-fbfe37353027 | ae186b79-e3f2-441d-8bc3-8a899af27578,73b037dc-b4ad-350c-9bd1-fbfe37353027 | ae186b79-e3f2-441d-8bc3-8a899af27578,失落的完美愛情與無法釋懷的遺憾 | 逝去的愛與無法彌補的遺憾，以及對深刻傷痛的隱藏與掙扎。,憂鬱、深刻的悲傷、無助與反思。 | 深沉的憂鬱、無助與內省的痛苦,歌詞以「白月光」作為核心意象，象徵著一份曾經美好卻遙不可及的愛，其特性是「那麼亮 卻那麼冰涼」，這種光明與冰冷的對比，極大地增強了情感的複雜性與悲劇感。歌詞將失戀的痛苦描繪成一種無法擺脫的「綑綁」和「流亡」狀態，強調記憶的不可控性（「想隱藏 卻欲蓋彌彰」）。「路太長 追不回原諒」則點明了遺憾的不可逆轉性。由於缺乏音訊數據，分析僅基於歌詞，但其高度的詩意和深沉的悲傷，強烈暗示音樂的調性將會是相互增強 (reinforcing) 這種極度憂鬱的氛圍。 | 這首歌詞以「白月光」為核心意象，象徵著一份清晰卻遙遠、美麗卻冰冷的往日情懷。歌詞充滿了強烈的對比（亮/冰涼；在心上/不在身旁），營造出無法擺脫的宿命感。主題圍繞著「不能言說的傷」和「追不回的原諒」，展現了主角在記憶中流亡，被遺憾所「綑綁」的無助狀態。由於缺乏音訊數據，無法判斷旋律是否增強或矛盾於歌詞的悲傷情緒。但就歌詞文本而言，其意境極度憂鬱，詩意地強化了失落與無法釋懷的痛苦。,065922c3-ae69-4e21-a84f-20a168732440 | 1e10fe96-efb5-424b-a95a-f2abb25fbeaf | 203a87a0-49ec-44da-a545-d30ed3a9ab6e | fa6166f8-e743-418b-9ac7-f77ef87556ae,,Love_Loss,266000.0 | 266066.0 | 267000.0 | 315000.0,張信哲,,"039dc1fc-7c75-419d-adfb-c39112073533 | 0906972a-5d34-42d3-b602-fa30ddb5414c, 83bccefc-6a9e-4a22-bb8a-59ae3514d679, 2dc8da8c-be6e-4599-be14-328b81b24b61 | 2dc8da8c-be6e-4599-be14-328b81b24b61, 0906972a-5d34-42d3-b602-fa30ddb5414c, 83bccefc-6a9e-4a22-bb8a-59ae3514d679 | 5a372934-5370-4c7b-9443-629b69c96002 | db27ce28-761e-487e-8e83-f9a70b5188d3",,,J4720SR_oUM | MXMUsVRAokg,https://www.youtube.com/watch?v=J4720SR_oUM | https://www.youtube.com/watch?v=MXMUsVRAokg,326415.0 | 44689.0,1480.0 | 233.0,0,2017-07-10T08:26:35Z | 2022-03-16T01:48:53Z,"Provided to YouTube by YOYOROCK

白月光 · 張信哲

下一個永遠

℗ 潮水音樂有限公司

Released on: 2004-09-09

Auto-generated by YouTube. | Provided to YouTube by YOYOROCK

白月光 · 張信哲

絕對收藏 張信哲

℗ 潮水音樂有限公司

Released on: 2007-12-11

Auto-generated by YouTube.","張信哲,下一個永遠,白月光 | 張信哲,絕對收藏 張信哲,白月光",10.0,PT4M28S,3QMsRMlcoVYfgFuuZ3zPl0 | 4DN3tYDl6dQL81Qb1XhhJs | 4Qm1EyMIlEQ33Bed5ytf6X,0.0 | 15.0 | 37.0,白月光,A# minor,絕對收藏張信哲,
19,07d316fc-93e5-47b5-93b9-7d9ed724677f,,,,,,,,,,,,,,,,,,Bad Boy,,,新城容我信愛一唱傾情音樂會,,,,,,,07d316fc-93e5-47b5-93b9-7d9ed724677f,,,209000,張信哲 & 容祖兒,,b4e80ee6-967d-445b-a0d5-ec437ca75b85,Bad Boy,a7af0031-baf0-4708-bb37-6001f1aa68db,,,,,,,,,,,,,badboy,,新城容我信愛一唱傾情音樂會,2005
